employee_id,leave_type,start,end,expected,source,outcome,breached,pass
SYN005320,ANNUAL,2026-09-21,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN008795,ADO,2026-09-21,2026-09-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,REQ-004|BAL-001,true
SYN008053,ANNUAL,2026-09-21,2026-10-04,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-001,true
SYN005204,ANNUAL,2026-09-21,2026-10-04,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN002748,ANNUAL,2026-09-21,2026-09-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-001,true
SYN006843,ANNUAL,2026-09-21,2026-09-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN007241,TOIL,2026-09-21,2026-09-21,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN007402,ANNUAL,2026-09-21,2026-09-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001|COV-001,true
SYN004262,ANNUAL,2026-09-21,2026-09-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001|COV-001,true
SYN005168,ANNUAL,2026-09-21,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN000787,PROF_DEV,2026-09-21,2026-09-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN004188,ANNUAL,2026-09-21,2026-10-11,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-001,true
SYN001724,ANNUAL,2026-09-21,2027-04-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,REQ-004|BAL-001|NOT-001,true
SYN002814,ANNUAL,2026-09-21,2026-09-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN000188,LONG_SERVICE,2026-09-21,2026-10-04,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002|COV-002,false
SYN005231,ANNUAL,2026-09-21,2026-09-21,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN001338,ANNUAL,2026-09-21,2026-10-11,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN003116,ANNUAL,2026-09-21,2026-09-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN007729,ANNUAL,2026-09-21,2026-09-21,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN002947,ANNUAL,2026-09-21,2026-10-06,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN003420,TOIL,2026-09-21,2026-09-21,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN001435,ANNUAL,2026-09-21,2026-09-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001|COV-002,true
SYN005046,ANNUAL,2026-09-21,2026-09-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN004215,ANNUAL,2026-09-21,2026-09-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN002686,ANNUAL,2026-09-21,2026-09-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN005730,ANNUAL,2026-09-21,2026-09-24,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN004829,PROF_DEV,2026-09-21,2026-09-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004|COV-002,true
SYN009018,ANNUAL,2026-09-21,2026-10-04,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN003353,ADO,2026-09-21,2026-09-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,REQ-004|COV-002,true
SYN008234,ANNUAL,2026-09-21,2026-09-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN007030,ANNUAL,2026-09-21,2026-09-21,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN000624,ANNUAL,2026-09-21,2026-09-21,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN004870,LONG_SERVICE,2026-09-21,2026-09-21,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN002576,ANNUAL,2026-09-21,2026-09-21,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN002288,TOIL,2026-09-21,2026-10-09,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN004673,TOIL,2026-09-21,2026-09-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008011,TOIL,2026-09-21,2026-09-21,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN009545,TOIL,2026-09-21,2026-09-21,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-002|BAL-003,true
SYN001854,ANNUAL,2026-09-21,2026-10-09,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN001065,ANNUAL,2026-09-21,2026-09-21,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN008616,ANNUAL,2026-09-21,2026-09-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001|COV-002,true
SYN000327,ANNUAL,2026-09-21,2026-09-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN002745,LONG_SERVICE,2026-09-21,2026-11-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-002|COV-001,false
SYN004940,ANNUAL,2026-09-21,2026-10-04,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-001|COV-002,false
SYN005894,LONG_SERVICE,2026-09-21,2026-10-04,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN008328,TOIL,2026-09-21,2026-09-21,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN000838,ANNUAL,2026-09-21,2026-10-04,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN008816,ANNUAL,2026-09-21,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,NOT-001|COV-001,false
SYN005409,TOIL,2026-09-21,2026-10-07,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN004402,ANNUAL,2026-09-21,2026-09-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN001032,ANNUAL,2026-09-21,2026-09-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001|COV-002,true
SYN004212,ANNUAL,2026-09-21,2026-09-21,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN005984,ANNUAL,2026-09-21,2026-10-04,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001|COV-002,true
SYN001965,ANNUAL,2026-09-21,2026-10-11,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-001|COV-002,false
SYN004253,ANNUAL,2026-09-21,2026-10-07,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN003086,ANNUAL,2026-09-21,2026-09-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-001,true
SYN001908,ANNUAL,2026-09-21,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN003228,LONG_SERVICE,2026-09-21,2026-10-11,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-002,true
SYN007569,ANNUAL,2026-09-21,2026-09-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN001029,ANNUAL,2026-09-21,2026-09-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001|COV-002,true
SYN005416,TOIL,2026-09-21,2026-09-21,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN007304,TOIL,2026-09-21,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN002139,ANNUAL,2026-09-22,2026-09-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN004706,ANNUAL,2026-09-22,2026-10-05,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN008524,PROF_DEV,2026-09-22,2026-09-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN008011,ANNUAL,2026-09-22,2026-09-24,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN002012,ANNUAL,2026-09-22,2026-09-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN002776,ANNUAL,2026-09-22,2026-09-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN003452,ANNUAL,2026-09-22,2026-09-24,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN006685,ANNUAL,2026-09-22,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN009255,ANNUAL,2026-09-22,2026-09-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN001086,ANNUAL,2026-09-22,2026-09-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN002181,PROF_DEV,2026-09-22,2026-09-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN004712,ANNUAL,2026-09-22,2026-10-04,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-001,true
SYN008863,ANNUAL,2026-09-22,2026-09-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN006562,LONG_SERVICE,2026-09-22,2026-10-04,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN005151,LONG_SERVICE,2026-09-22,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN000125,PROF_DEV,2026-09-22,2026-09-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN007157,ANNUAL,2026-09-22,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-001,true
SYN006098,ANNUAL,2026-09-22,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN000247,ANNUAL,2026-09-22,2026-09-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN004117,ANNUAL,2026-09-22,2026-09-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN004265,ANNUAL,2026-09-22,2026-09-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN008300,PROF_DEV,2026-09-22,2026-09-24,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-004,true
SYN004509,PROF_DEV,2026-09-22,2026-10-07,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN007532,PROF_DEV,2026-09-22,2026-09-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN009326,PROF_DEV,2026-09-22,2026-09-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-004,true
SYN003151,ANNUAL,2026-09-22,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN005774,PROF_DEV,2026-09-22,2026-09-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN001677,ANNUAL,2026-09-22,2026-09-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN003225,ANNUAL,2026-09-22,2026-09-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN005264,LONG_SERVICE,2026-09-22,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN008328,ANNUAL,2026-09-22,2026-09-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN003214,TOIL,2026-09-22,2026-09-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN004804,ANNUAL,2026-09-22,2026-09-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN002679,ANNUAL,2026-09-22,2026-09-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001|COV-002,true
SYN008365,ANNUAL,2026-09-22,2026-09-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN005372,ANNUAL,2026-09-22,2026-09-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN006078,ANNUAL,2026-09-22,2026-10-14,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN003266,ANNUAL,2026-09-22,2026-10-09,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN000834,ADO,2026-09-22,2026-09-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002976,PROF_DEV,2026-09-22,2026-09-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN006559,ANNUAL,2026-09-22,2026-09-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN008295,ANNUAL,2026-09-22,2026-09-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN001152,ANNUAL,2026-09-22,2026-09-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN006000,ANNUAL,2026-09-22,2026-09-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-001,true
SYN008266,ANNUAL,2026-09-22,2026-09-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-002|NOT-001,true
SYN003329,ANNUAL,2026-09-22,2026-09-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001|NOT-001,true
SYN002192,ANNUAL,2026-09-22,2026-09-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN006627,ANNUAL,2026-09-22,2026-09-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN006707,ANNUAL,2026-09-22,2026-09-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN001867,LONG_SERVICE,2026-09-22,2026-09-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-002,true
SYN005416,ANNUAL,2026-09-22,2026-09-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN009545,LONG_SERVICE,2026-09-22,2026-09-24,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN008372,ADO,2026-09-22,2026-09-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|COV-002,false
SYN007203,ANNUAL,2026-09-22,2026-10-11,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-001|BAL-001|NOT-001,true
SYN007097,ANNUAL,2026-09-22,2026-10-04,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001|COV-002,true
SYN003981,ANNUAL,2026-09-22,2026-09-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN005975,TOIL,2026-09-22,2026-09-24,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-002,true
SYN001911,ANNUAL,2026-09-22,2026-09-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-001,true
SYN000779,ANNUAL,2026-09-22,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN007241,ANNUAL,2026-09-22,2026-09-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN005289,ANNUAL,2026-09-22,2026-10-04,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN001302,ANNUAL,2026-09-22,2026-10-11,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN004638,ANNUAL,2026-09-22,2026-09-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN003420,ANNUAL,2026-09-22,2026-09-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN004397,TOIL,2026-09-23,2026-09-24,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001,true
SYN003668,PROF_DEV,2026-09-23,2026-09-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001|NOT-004,true
SYN004149,ANNUAL,2026-09-23,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN003329,ANNUAL,2026-09-23,2026-10-09,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-001|BAL-001|NOT-001,true
SYN008287,PROF_DEV,2026-09-23,2026-09-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN006803,ANNUAL,2026-09-23,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN007600,TOIL,2026-09-23,2026-09-24,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN004519,ANNUAL,2026-09-23,2026-09-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN002473,ADO,2026-09-23,2026-09-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN001251,PROF_DEV,2026-09-23,2026-10-14,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-004,true
SYN003633,ANNUAL,2026-09-23,2026-09-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN008908,TOIL,2026-09-23,2026-09-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008320,PROF_DEV,2026-09-23,2026-09-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-001|BAL-001|NOT-004,true
SYN001529,ANNUAL,2026-09-23,2026-09-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN001323,ANNUAL,2026-09-23,2026-09-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN006284,PROF_DEV,2026-09-23,2026-09-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-004,true
SYN000861,ANNUAL,2026-09-23,2026-09-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN005106,ANNUAL,2026-09-23,2026-09-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN005530,ANNUAL,2026-09-23,2026-09-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN000025,ANNUAL,2026-09-23,2026-09-24,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN002986,ANNUAL,2026-09-23,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN000227,ANNUAL,2026-09-23,2026-10-12,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN002197,ADO,2026-09-23,2026-09-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN007907,ANNUAL,2026-09-23,2026-09-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN008439,ANNUAL,2026-09-23,2026-09-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN001831,ANNUAL,2026-09-23,2026-09-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001|COV-002,true
SYN009506,PROF_DEV,2026-09-23,2026-09-23,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-002|BAL-003|NOT-004,true
SYN009197,ANNUAL,2026-09-24,2026-09-24,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN002295,TOIL,2026-09-24,2026-09-24,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN006113,PROF_DEV,2026-09-24,2026-09-24,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-004,true
SYN000839,ANNUAL,2026-09-24,2026-09-24,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN007907,PROF_DEV,2026-09-24,2026-09-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN000637,ADO,2026-09-24,2026-10-09,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,REQ-004,true
SYN003699,TOIL,2026-09-24,2026-09-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006648,ANNUAL,2026-09-24,2026-09-24,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN008174,LONG_SERVICE,2026-09-24,2026-09-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN002022,ANNUAL,2026-09-24,2026-09-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN008780,ANNUAL,2026-09-24,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN008232,ANNUAL,2026-09-24,2026-09-24,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001|NOT-001,true
SYN008168,ANNUAL,2026-09-24,2026-09-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN002232,ANNUAL,2026-09-24,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN001167,ANNUAL,2026-09-24,2026-10-05,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN008870,ANNUAL,2026-09-24,2026-09-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001|COV-001,true
SYN002726,ANNUAL,2026-09-24,2026-09-24,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN004128,ANNUAL,2026-09-24,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN003161,ADO,2026-09-24,2026-09-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002629,ANNUAL,2026-09-24,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-001,true
SYN004190,TOIL,2026-09-24,2026-09-24,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001060,ANNUAL,2026-09-24,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001|COV-001|COV-003,true
SYN004587,ANNUAL,2026-09-24,2026-09-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN008329,ANNUAL,2026-09-24,2026-10-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001|COV-002,true
SYN000874,ANNUAL,2026-09-24,2026-09-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN008003,ANNUAL,2026-09-24,2026-09-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
